order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,total_amount
2039,402,2025-06-17,processing,5289 Owen Estates Suite 597,East Sara,LA,45048,992.7
2040,402,2025-03-26,delivered,42100 Kevin Ramp Suite 117,Roseview,MN,27861,939.12
2041,402,2025-06-20,processing,579 Cruz Crossroad,Wheelerborough,IA,74755,2277.27
2042,402,2025-03-24,shipped,002 Rojas Flat,Michelleburgh,VI,84334,2744.17
2043,402,2025-04-05,shipped,377 Daniel Viaduct Suite 245,Romanville,IN,12949,853.36
2044,402,2025-08-26,pending,75173 Michael Flat,Thomasport,MP,74309,277.02
2045,402,2025-07-16,processing,51569 Collins Plaza,Blackwellfort,CA,60480,4896.59
2046,402,2025-11-09,processing,59358 Robin Keys,Amandaburgh,MA,57283,4428.48
2047,402,2025-01-13,pending,96433 Russell Trafficway Apt. 099,New Robert,ND,87167,282.38
2048,403,2025-08-20,processing,427 Rivera Island Apt. 672,Lake Brittanystad,AZ,50810,2842.12
2049,403,2025-04-07,cancelled,285 Holmes Port,Kellychester,LA,75455,3506.58
2050,403,2025-02-12,processing,11568 Collins Burgs,South Kaitlyn,DC,13527,1836.98
2051,403,2025-06-02,delivered,0363 Jerry Land,New Markburgh,FL,78448,1885.95
2052,403,2025-07-26,processing,5613 Mary Street,Port Christine,NV,10794,2382.86
2053,403,2025-07-22,cancelled,454 Bradshaw Flat Apt. 074,Lisamouth,WA,64549,2883.02
2054,403,2025-05-14,shipped,46518 Colton Gardens Apt. 253,Lake Ryan,AZ,44084,5644.27
2055,404,2025-05-09,delivered,8660 Key Ferry Suite 076,Simmonsfurt,OK,84483,4512.83
2056,404,2025-08-01,delivered,85261 Robert Ridges Suite 553,South Kathryn,KS,65572,982.62
2057,404,2025-02-26,cancelled,412 Smith Terrace,Jameschester,NC,37664,698.95
2058,404,2025-05-31,shipped,9600 Nicole Plaza,North Rachel,NM,14352,254.92
2059,405,2025-04-12,shipped,819 Jennifer Prairie,South Christopher,CT,66817,5323.07
2060,405,2025-07-01,shipped,198 Hutchinson Crossroad,South Martinville,PR,69278,1923.1
2061,405,2024-12-11,cancelled,576 Curtis Bypass Suite 752,South David,PA,11839,686.68
2062,405,2025-03-22,delivered,893 William Underpass,Brennanmouth,WY,98734,486.68
2063,406,2024-12-14,pending,3131 Santana Port Apt. 135,Lake Teresa,WA,64583,423.79
2064,406,2025-08-02,delivered,55937 Hopkins Circles Apt. 825,Molinachester,SC,44745,1769.45
2065,406,2024-12-25,shipped,91727 Katrina Glen Apt. 628,Port Joannborough,LA,16424,3539.63
2066,406,2025-02-11,processing,33460 Collins Ramp Suite 875,Turnerport,NE,92231,4163.3
2067,406,2025-03-15,shipped,482 Zachary Walk Suite 398,North Katherine,MH,43744,3172.56
2068,406,2025-10-30,shipped,877 Underwood Tunnel Suite 031,Carlport,WV,87708,1713.5
2069,406,2025-04-09,delivered,86569 Norris Forges Suite 447,Millerport,CO,22172,3599.26
2070,408,2025-03-24,processing,834 Anthony Land,Wilcoxberg,RI,96227,721.7
2071,408,2025-08-21,processing,6562 Nancy Viaduct Suite 039,East Tiffany,NV,89643,646.64
2072,408,2025-05-21,pending,4108 Harris Mountains Apt. 182,North Jefferyview,AZ,82063,225.32
2073,408,2025-08-25,shipped,8271 Gonzalez Stream,Port Susan,AR,28178,1496.07
2074,408,2024-12-13,cancelled,6646 Davis Parkway,Thomashaven,NM,94367,2490.5
2075,408,2025-10-30,cancelled,884 Nash Road Suite 957,Millerport,VI,78985,1333.5
2076,408,2024-12-16,cancelled,461 Sarah Radial Apt. 395,North Amberborough,DC,65142,4350.86
2077,408,2025-07-31,delivered,8689 Thomas Brooks Apt. 265,Lake Jeremyton,FM,42031,5638.57
2078,408,2025-11-03,shipped,1142 Jessica Lodge,Meganbury,IL,44712,2546.52
2079,409,2025-01-21,processing,576 John Roads Suite 108,Kristinshire,GA,99482,2658.16
2080,409,2025-08-19,shipped,45386 Ross Divide Suite 676,North Stephanie,PR,26212,2172.07
2081,410,2025-03-23,delivered,561 Griffith Vista Apt. 538,Lake Natasha,OH,84486,3411.89
2082,410,2025-06-24,cancelled,12008 Ray Canyon Suite 002,Daltonmouth,AZ,28671,1979.48
2083,410,2025-04-19,processing,37331 Kerry Roads Apt. 414,Martinezhaven,OK,63723,60.08
2084,411,2025-10-17,cancelled,17794 Suzanne Row Apt. 101,Taylorview,ND,17983,6124.58
2085,411,2024-12-14,shipped,75079 Young Fork Apt. 404,Velasquezchester,UT,84894,107.47
2086,411,2025-07-16,shipped,96627 Joshua Orchard Apt. 658,Maxwellchester,GA,28573,2286.08
2087,411,2025-05-03,delivered,771 Martinez Circles Apt. 917,Griffithfort,AL,87776,372.0
2088,411,2025-10-14,delivered,002 Deborah Ports Suite 244,Isaachaven,PR,38540,894.42
2089,411,2025-01-28,delivered,039 Mason Throughway,South Vanessaport,NE,45129,2613.21
2090,411,2025-10-02,processing,918 Daniels Street Suite 987,Carrieborough,UT,23886,2571.07
2091,412,2024-11-15,processing,922 Tran Lodge,Johnsonborough,NJ,48610,2176.92
2092,412,2025-04-06,processing,545 Thornton Lights Suite 309,West Julie,MT,38232,2578.97
2093,412,2025-01-31,cancelled,132 Glen Mount,Andrewland,DC,21947,631.82
2094,412,2025-04-25,delivered,3509 Massey Island Suite 731,Kaylaberg,TN,56068,3180.83
2095,412,2025-04-25,processing,47760 Tina Drive,South Suzanneton,AR,19439,4164.99
2096,413,2025-02-20,pending,864 Cristina Shoal Apt. 996,Morrisonbury,WV,80823,455.56
2097,413,2025-09-06,cancelled,83387 Spencer Fords,Boydhaven,FL,45786,88.39
2098,413,2025-05-31,pending,3868 Rhonda Lane,Henryberg,IA,44098,3038.89
2099,413,2024-11-27,pending,993 Daniels Overpass Apt. 521,South Sheriview,PW,78728,1301.3
2100,413,2025-04-18,pending,334 Brooke Villages,Brianfurt,NH,20681,1873.51
2101,413,2025-08-19,pending,6281 Shannon Mill,Figueroamouth,AS,71056,3593.48
2102,413,2025-10-10,delivered,3971 Tonya Cape Suite 974,Masonshire,MH,75019,4819.23
2103,413,2025-02-09,processing,53740 Moore Glens,South David,VT,31353,4354.55
2104,414,2025-02-14,processing,8773 Bell Pines,Kimberlyville,RI,70823,1625.0
2105,414,2025-09-28,pending,1329 Smith Freeway Suite 724,Powellborough,PA,72686,1370.64
2106,414,2025-03-28,processing,68500 Taylor Springs Suite 385,North Bethshire,PW,67473,2463.93
2107,414,2025-04-28,pending,924 Vaughn Islands Apt. 490,Wesleymouth,WA,29794,717.72
2108,414,2025-03-26,processing,4345 Victoria Ville Suite 996,Lake Bryanfort,VA,75719,491.88
2109,414,2025-07-06,cancelled,2222 Parker Lane Apt. 533,North Dylantown,DC,60822,1724.86
2110,414,2025-09-10,delivered,076 Gallagher Square Suite 938,West Danielstad,IA,73126,2265.92
2111,414,2025-04-08,shipped,68120 Peterson Avenue,North Richardland,MI,48466,1980.54
2112,414,2025-06-06,pending,392 Michelle Glens Suite 565,East Hunter,CT,40308,2283.0
2113,414,2025-08-28,cancelled,1399 Rios Mission Suite 993,North John,CO,42028,321.49
2114,415,2025-04-30,cancelled,070 Rojas Spring Suite 951,Port Ryanborough,MT,15177,2825.29
2115,415,2025-07-23,delivered,87408 Caleb Views,North Gloria,OK,79292,2074.96
2116,415,2025-02-10,delivered,45287 Taylor Ports,North Kimberly,HI,72917,2730.15
2117,415,2025-03-04,pending,2185 Luke Way,New Shariville,OK,13077,1758.13
2118,415,2025-01-10,pending,48589 Nguyen Ridge Apt. 844,New Morganside,MP,56582,588.2
2119,415,2025-03-30,cancelled,1927 Grace Landing Suite 874,Johnsonfurt,MS,20578,496.28
2120,415,2025-02-08,cancelled,056 Breanna Inlet,Connieville,MN,01878,4218.2
2121,415,2025-10-12,delivered,35066 Heath Meadows,Port Triciastad,AK,46232,2840.2
2122,415,2025-07-10,pending,557 Rivera Plain,Port Linda,OK,92191,232.32
2123,415,2025-02-17,pending,474 Steven Wells,Lake Jamesberg,CO,91452,1963.92
2124,416,2025-09-16,shipped,91027 Knox Groves Suite 142,Emmabury,GA,11073,4271.47
2125,416,2024-12-22,cancelled,902 Wong Track,East Todd,ID,83391,3968.52
2126,416,2025-11-09,shipped,30983 Wendy Land,East Travis,PW,02213,4517.79
2127,416,2025-02-01,pending,3328 Baker Drives Suite 656,Gutierrezside,AZ,98532,2832.87
2128,416,2025-07-26,cancelled,000 Solomon Ports Suite 381,Taylorstad,VI,07465,3136.25
2129,416,2025-11-02,delivered,4385 Fernandez Points,South Shawnview,RI,95395,1616.1
2130,416,2025-11-05,processing,8815 Stephanie Groves,Russellmouth,KS,14987,464.64
2131,416,2025-05-08,pending,06562 Myers Plain,Kellymouth,TN,44086,1311.39
2132,417,2025-02-12,cancelled,77665 Montgomery Cape Apt. 344,East Patricia,OH,13907,2907.9
2133,418,2025-10-03,processing,26648 Austin Coves Suite 146,New Zachary,MO,29064,1798.95
2134,418,2025-08-16,processing,053 Christopher Lake Apt. 313,Ryanville,NV,01132,1533.44
2135,419,2025-01-15,cancelled,473 Parker Village Apt. 722,Port Christine,AS,98438,1769.45
2136,419,2024-12-25,shipped,1968 Nicole Key Suite 843,East Cynthiamouth,UT,89823,2079.26
2137,419,2025-08-04,shipped,0874 Hill Way Suite 397,New Courtney,CT,98261,4323.73
2138,419,2025-05-21,shipped,5779 Paul Parkways Apt. 442,Davidhaven,AZ,78792,2865.62
2139,419,2025-03-15,delivered,5192 Garcia Curve Suite 348,Adamchester,PR,11921,416.22
2140,419,2025-07-31,pending,64914 Nguyen Gardens Suite 520,Port Michaelville,KY,57567,4761.67
2141,419,2025-11-13,shipped,4157 Jacob Manors,Adrianland,ID,35514,707.78
2142,419,2024-12-10,delivered,109 Tony Ports Suite 714,Cristianshire,MI,13429,1409.66
2143,419,2025-03-01,delivered,8387 Patrick Camp Suite 296,Barberhaven,AR,70637,2022.89
2144,420,2025-02-20,processing,816 Moreno Walks,Reevesborough,SD,03541,1456.75
2145,420,2025-09-28,processing,0464 Peterson Freeway,Lake Adamtown,KS,47374,3269.58
2146,420,2025-08-16,shipped,990 Mary Neck,East Brian,HI,65116,2167.2
2147,420,2025-07-18,pending,27223 Walker Meadow Suite 043,Lake Paul,AZ,44010,810.98
2148,420,2025-06-28,pending,7353 Bridges Expressway,Toddstad,KS,77794,714.16
2149,420,2025-02-01,pending,3973 Bridges Court,Lake Donna,AS,81054,439.86
2150,420,2025-06-29,delivered,2606 Jennifer Ridge Suite 274,Lake Leonview,SD,92148,1332.4
2151,420,2025-02-15,delivered,4119 Jacqueline Mews,Robertton,SD,20999,6159.91
2152,420,2025-08-11,delivered,2600 Martinez Terrace Apt. 238,Jamesmouth,PA,81243,2354.03
2153,421,2025-01-24,delivered,458 Eric Circles Suite 475,New Joseph,NV,60587,1846.54
2154,421,2025-03-31,pending,5128 Carney Flats Apt. 676,Reedmouth,AR,28049,3280.09
2155,421,2024-12-14,pending,22133 Kelly Fords,Gregoryport,LA,97113,2758.18
2156,421,2025-05-30,processing,4574 Christine Pike,New Heather,MN,20252,1081.06
2157,421,2025-04-06,pending,09353 Thompson Circles Suite 173,Kristinechester,PR,03286,3598.74
2158,421,2025-11-13,delivered,992 Harrison Knolls Suite 561,New Brandonland,AZ,28463,1404.07
2159,421,2025-09-27,delivered,21239 Woodward Coves,North Michelle,MT,78660,1991.38
2160,421,2025-05-30,shipped,32854 Jose Crossroad,South Lori,SC,17941,3915.49
2161,422,2025-04-22,pending,44537 Matthew Camp,Marcfurt,NM,71746,493.8
2162,422,2025-10-13,cancelled,8801 Danielle Trace Apt. 326,Jacobburgh,VT,90434,694.4
2163,422,2025-04-14,pending,5469 Jared Stravenue,Carsonshire,VT,25178,5221.26
2164,422,2024-12-16,processing,7197 Gregory Squares,West Kellymouth,DC,60016,535.62
2165,422,2025-11-12,processing,2602 Mark Haven Apt. 930,Hicksland,PA,95431,2897.14
2166,422,2025-04-06,cancelled,8679 Hudson Rest,Lake Alicia,CT,75145,1672.05
2167,422,2025-07-21,delivered,948 Nelson Crest,East Sylvia,CO,78963,5248.44
2168,422,2025-08-10,shipped,24155 Troy Islands,Escobarmouth,IL,44178,5092.34
2169,422,2025-01-31,pending,70289 Ortiz Mews,Lambside,MN,71193,2614.68
2170,423,2025-10-02,shipped,11621 Jennifer Square Suite 514,Meganborough,WY,80931,2219.0
2171,424,2025-11-11,cancelled,543 Andrew Knoll Suite 710,Lake Brian,TN,19362,842.88
2172,424,2025-05-11,pending,608 Kelley Ridge Suite 935,Jamesburgh,ID,13585,1115.4
2173,424,2025-02-22,processing,2125 Williams Dam Apt. 981,Lake Josephshire,VI,94946,1939.09
2174,424,2025-08-23,shipped,1414 Michael Circle,Alexisland,VT,32238,2998.6
2175,424,2025-08-01,pending,4296 Kristen Glens Apt. 226,Shannonmouth,UT,35489,2084.97
2176,424,2025-08-07,processing,924 Lewis Stream,Smithport,DC,33728,112.66
2177,424,2024-11-23,cancelled,4425 Sarah Squares,Ricemouth,WV,82518,611.58
2178,424,2025-01-24,processing,8209 Amy Plaza Apt. 224,Priceview,FM,21415,4032.31
2179,425,2025-09-11,pending,702 Cathy Ville,Matthewstown,PA,57559,1742.4
2180,425,2025-08-01,shipped,1591 Taylor Run,East David,AR,18231,1047.83
2181,425,2025-07-31,processing,37970 Williams Rue Apt. 775,Whitestad,ID,61736,3104.94
2182,425,2024-12-16,cancelled,01533 Angel Flats Apt. 569,Nelsonview,PW,09302,2627.62
2183,425,2025-01-26,processing,15196 Chelsey Plains,Ericchester,SD,57170,2629.71
2184,425,2025-01-28,cancelled,4309 Wendy Row,Heatherville,IA,10472,3837.47
2185,426,2025-03-31,cancelled,536 Crawford Fords Suite 463,Christopherport,MD,22621,2494.59
2186,426,2025-01-23,shipped,25348 Hardy View,Farmershire,IL,93828,254.92
2187,426,2025-02-20,delivered,7758 Yolanda Forges Suite 219,Smithfurt,LA,01355,3844.22
2188,426,2025-04-30,processing,23154 Eric Green Suite 830,Wutown,CT,52914,5955.54
2189,426,2025-01-28,pending,0349 Johnny Way,Lake Michaelfurt,PA,82884,949.88
2190,426,2025-04-16,cancelled,4272 Jacob Well,Valentineview,TX,41564,708.3
2191,427,2025-11-13,pending,67687 Mendoza Inlet Suite 726,Fletchertown,MH,12165,4184.37
2192,427,2025-08-08,pending,32798 Lisa Village,Smithchester,TN,63933,3956.61
2193,427,2024-12-29,delivered,49491 Wilson Street Suite 561,Stevensonborough,ND,37615,2124.9
2194,427,2025-06-27,processing,260 Robertson Ferry Apt. 879,Jenniferland,ME,11593,637.4
2195,427,2025-09-01,pending,661 Gilbert River,East Jessica,NV,69684,622.31
2196,428,2025-07-03,cancelled,850 Carroll Field,Port Jadebury,LA,96959,8620.43
2197,428,2025-08-30,cancelled,112 Derrick Forest Apt. 238,Daniellemouth,UT,13262,746.72
2198,428,2025-08-09,cancelled,207 Dylan Cape,East Nathan,OH,20174,443.58
2199,428,2025-02-07,delivered,895 Daniel Crest,Lake Kathy,RI,76858,3309.13
2200,428,2025-05-25,shipped,87927 Price Mill Apt. 360,Ianshire,WI,50726,785.04
2201,430,2025-09-23,shipped,1444 Morgan Groves Apt. 062,South Allisonport,TX,89137,981.21
2202,430,2025-10-06,delivered,919 Thomas Extensions Apt. 130,New Josephborough,OR,16182,4324.58
2203,430,2025-03-05,delivered,811 Garza Gateway,North Connie,AL,60082,1082.55
2204,430,2025-09-01,processing,504 Allen Well Apt. 719,New Angela,SD,01283,3782.22
2205,430,2025-01-07,shipped,416 Emily Ramp Apt. 624,New Joycemouth,VI,15529,2806.13
2206,430,2025-10-25,cancelled,23813 Smith Street Suite 741,East Thomasburgh,HI,54816,2392.98
2207,430,2025-10-10,delivered,415 Michael Wells Apt. 851,Youngfort,NC,10104,3522.07
2208,430,2025-09-19,delivered,4466 Shaffer Coves,East Gabrielle,RI,08194,5112.82
2209,430,2025-09-16,processing,29158 Jennings Villages,New Michaelland,PW,16326,141.19
2210,430,2025-09-30,cancelled,46023 Wright Junction,Hickshaven,OR,02433,1531.65
2211,431,2024-12-20,delivered,81235 Perez Common Suite 766,East Shawnfurt,OH,76917,3722.08
2212,431,2025-01-21,pending,884 Hunt Spur Suite 181,Port Stephanie,IN,40762,1014.04
2213,431,2025-05-25,cancelled,051 Deborah Track Suite 730,East Whitneyburgh,CT,28756,954.07
2214,431,2024-12-27,shipped,482 Soto Walks,Port Jodibury,AK,36418,973.66
2215,431,2025-09-04,processing,6978 Thomas Islands Suite 349,Port Andrewland,OR,59692,1923.76
2216,431,2025-04-25,pending,45004 Christine Corners,East Crystalborough,AK,58604,2626.93
2217,431,2025-09-10,pending,1706 Paul Stream Suite 846,Lauraside,TX,18259,2714.25
2218,431,2025-09-18,shipped,872 Tate Village,New Danielfurt,OK,52037,704.18
2219,431,2025-07-05,processing,44405 Gonzales Vista,Vernonmouth,GA,11372,2946.66
2220,431,2025-09-16,delivered,636 Anthony Prairie,South Adrianview,OR,89240,2356.95
2221,432,2025-11-05,processing,72319 Bryan Centers Suite 686,Port Samuel,CT,91931,88.16
2222,432,2025-06-12,delivered,935 Barber Terrace Apt. 470,Heatherland,GU,21332,2177.45
2223,432,2025-10-02,shipped,6564 Erin Island Suite 667,West Stephenville,CO,16082,316.4
2224,432,2025-01-06,shipped,0180 Garrett Trafficway,Port Michael,NE,64796,4594.82
2225,432,2025-07-16,pending,2552 Stevens Common,Anthonybury,ID,46011,3722.27
2226,432,2025-10-17,pending,086 William Spring Apt. 043,Stephanieburgh,OR,79526,5304.72
2227,432,2025-10-18,pending,532 Hannah Alley Apt. 339,North Annette,KY,01465,1295.34
2228,432,2024-12-01,shipped,6584 Daniel Hollow,West Ryantown,FL,46631,1588.36
2229,432,2025-05-06,delivered,90959 Douglas Mountain Apt. 463,Jacobsland,WI,78473,5044.68
2230,432,2025-09-05,shipped,386 Schmidt Plains,South Dean,OR,54851,2868.45
2231,433,2024-12-13,pending,367 Mcclure Motorway Suite 529,Baldwinshire,VT,39711,1780.94
2232,433,2025-11-10,processing,691 Bond Station,Buckleyside,VA,12026,1226.34
2233,433,2025-07-31,pending,24527 Johnson Camp Suite 550,Russellview,LA,70529,3668.56
2234,433,2024-12-14,processing,8950 Jeremiah Ports Apt. 938,Brownview,MP,94256,1396.7
2235,434,2024-12-14,delivered,01349 Lewis Summit Apt. 814,West Peterport,NJ,70355,3096.39
2236,434,2025-05-01,cancelled,7236 Timothy Forks,North Walter,OK,02009,3353.18
2237,434,2025-02-14,cancelled,4468 Lara Gateway Apt. 109,Kennethfurt,OH,55366,44.08
2238,434,2024-12-22,cancelled,3079 Ashley Club Suite 676,South Andrewshire,MN,15980,6109.67
2239,434,2024-12-18,delivered,56257 Anderson Centers,East Alishastad,NH,99867,3231.31
2240,434,2025-11-03,pending,0004 Hill Key Suite 630,Jessicaburgh,NM,49385,1915.75
2241,436,2025-04-30,shipped,02175 Lynn Points,New Jackie,MD,25913,4342.65
2242,437,2025-05-10,pending,37607 Adam Village,East Patricia,KY,68581,554.04
2243,437,2025-07-07,cancelled,37756 Alvarez Groves,Hughesside,MD,27305,3541.05
2244,437,2025-10-01,cancelled,1484 Robert Points,South Scottfort,VI,83544,1702.28
2245,437,2025-11-11,shipped,5857 Foster Hills Suite 192,Devinshire,IA,35282,1419.8
2246,437,2025-04-11,delivered,985 Raymond Divide,Lake Adrienne,FM,27737,2511.42
2247,437,2025-03-19,pending,87786 Jordan Road,West Justinfort,TN,64099,3741.58
2248,437,2025-05-03,shipped,6397 Stephanie Brook Apt. 188,Phelpsburgh,NM,64261,1470.01
2249,437,2025-10-18,delivered,68886 Contreras Tunnel Suite 205,Lake Lorimouth,NJ,70622,1534.72
2250,438,2025-03-07,pending,21634 Rivera Place Suite 515,North David,LA,09904,1019.3
2251,438,2025-08-02,cancelled,829 Hanson Place,Guerrerochester,MD,14662,4627.85
2252,438,2025-11-05,processing,6017 Lauren Street Suite 939,Fordville,MH,90641,2486.44
2253,438,2025-03-23,cancelled,226 Miller Dale Suite 655,Lake Dominique,WA,79287,3880.51
2254,438,2025-04-02,cancelled,735 Nicolas Garden Apt. 022,Moranland,IL,86026,3297.35
2255,438,2024-12-14,processing,21498 Anthony Track,Scottmouth,GU,44130,2847.21
2256,439,2025-04-01,delivered,734 Edward Falls Apt. 913,Lake Jasmin,CA,72563,1133.79
2257,439,2025-09-16,processing,6949 Michael Passage,New Josephhaven,GU,99314,914.88
2258,439,2025-05-25,processing,97584 Simmons Mountains,Lake Jaketon,SC,19327,229.56
2259,439,2025-02-21,shipped,9845 Carolyn Light Suite 094,Warrenton,GU,55115,2821.34
2260,439,2025-01-09,shipped,6588 Thompson Grove Suite 463,East Jessicaview,WY,18823,496.28
2261,439,2025-08-06,shipped,274 Gina Views,New Zacharyland,FL,18639,1136.93
2262,439,2024-11-27,delivered,51285 Jason Pass,Antonioport,MP,14679,3346.67
2263,439,2025-08-17,processing,523 Smith Trafficway Suite 775,New Brianton,IL,23557,1084.3
2264,439,2025-01-13,pending,73478 Allen Meadow Suite 484,Nelsonbury,CA,08609,5334.35
2265,439,2025-09-26,processing,33854 Sean Mews,Youngstad,OH,45439,5896.7
2266,440,2025-06-09,shipped,96459 Gardner Dam,Jamieberg,TX,87703,7556.78
2267,440,2025-10-20,delivered,55889 Jill Extension,North Thomas,DE,35528,3144.79
2268,440,2024-12-26,shipped,7067 Stephen Village,Port Meagan,KS,93939,2220.66
2269,440,2025-09-26,delivered,7597 Dakota Villages Apt. 568,Clarkton,DC,39623,1773.81
2270,440,2025-01-13,pending,5963 Burch Pines Suite 583,Port Alexandershire,AL,25716,1061.63
2271,440,2025-10-11,shipped,587 Nicholas Springs Apt. 750,South Cynthia,PA,20766,4282.18
2272,441,2025-04-13,processing,10238 Olsen Walk Apt. 736,Peckport,OK,65202,2291.08
2273,441,2024-11-29,delivered,959 Jessica Springs Apt. 964,Lake Ebony,VT,31916,5821.37
2274,441,2025-03-27,cancelled,39502 Pamela Wall Apt. 870,North Billyberg,HI,17255,2167.42
2275,441,2024-12-04,cancelled,22089 Barbara Knolls Suite 089,West Rogerland,PR,59088,3207.75
2276,442,2024-12-28,delivered,47824 Summers Port,Port Davidfort,ID,74914,6684.38
2277,442,2024-11-30,pending,5068 Murray Meadow Apt. 273,South Andrewstad,AR,20650,831.06
2278,442,2025-08-07,processing,0632 Mueller Circle Suite 241,Franklinview,WI,83824,6274.53
2279,443,2025-08-28,pending,4686 Owens Trail Suite 691,Gabrielhaven,ME,01596,808.94
2280,443,2024-11-19,delivered,13743 Dixon Overpass,North Katherinebury,NY,23870,3506.48
2281,443,2025-01-25,shipped,58337 Deleon Expressway,Port Wendy,VA,31343,4975.88
2282,443,2025-02-25,cancelled,15417 Sullivan Mountain Suite 610,North Andrewstad,PA,11810,323.09
2283,444,2025-10-10,shipped,624 Franklin Garden,Lake Stephanie,ME,67112,3832.51
2284,444,2025-07-29,delivered,0269 Stuart Fork,West Tarastad,SC,46504,6868.2
2285,444,2025-08-02,shipped,087 Jimenez Junction,Murphyborough,DE,67212,1032.12
2286,444,2025-11-08,delivered,823 Brown Streets,Joshuafurt,ND,84151,2525.36
2287,444,2025-03-17,cancelled,38138 Espinoza Springs,Melissaside,ME,23696,2360.25
2288,444,2025-07-10,processing,64570 Theodore Valleys,Wrightfort,TN,05483,2253.25
2289,445,2024-12-08,shipped,5360 Phillips Stream,Millerfort,OK,31034,2671.71
2290,445,2024-12-13,cancelled,262 Mcdonald Manor,South Heatherport,DE,66749,3944.89
2291,445,2025-04-30,processing,95661 Lori Wall Apt. 892,Lake Andrefort,MD,66385,5490.97
2292,445,2025-04-29,delivered,58309 Morris Flat Suite 314,New Crystal,MT,76374,784.1
2293,446,2024-12-19,processing,75686 John Island Suite 964,East Anthony,AS,74922,5587.41
2294,446,2025-10-24,delivered,5830 James Village,Amandaside,WI,60796,2081.71
2295,446,2025-04-05,shipped,344 Jennifer Wall Apt. 885,West Tina,PW,72109,1877.02
2296,446,2025-02-14,shipped,272 Singleton Valleys,Hunterborough,LA,06672,1584.29
2297,446,2025-05-24,delivered,81816 Miller Overpass,Wadeville,AL,30111,2793.09
2298,447,2025-03-03,processing,07361 Collins Motorway,Danielland,NY,36151,1134.27
2299,447,2025-07-19,shipped,00013 Brian Villages,Lake David,GU,72269,6010.53
2300,447,2025-06-29,delivered,0113 Daniel Shore,New Edwardfort,FL,35440,802.99
2301,447,2025-03-05,shipped,764 Bennett Path,Ronaldshire,FM,13432,1301.91
2302,447,2025-04-06,delivered,65974 Henson Roads,West Zacharyville,PA,24765,1745.14
2303,447,2025-08-10,shipped,338 Megan Lane,Robertshire,NJ,70584,1675.43
2304,447,2025-07-17,pending,126 Jenkins Ridges Apt. 699,Lake Jennifer,NH,59878,2181.72
2305,447,2025-08-01,cancelled,866 Bryant Turnpike,Sarachester,MN,78769,322.41
2306,447,2025-05-06,processing,597 Hamilton Forest Apt. 075,Lake Lisahaven,DC,25685,1375.57
2307,448,2025-07-25,cancelled,3393 Mcdonald Haven,Lake Jenniferchester,NM,74214,2861.61
2308,448,2025-05-26,processing,7073 Green Lodge Apt. 521,Cooleyborough,DC,09244,2586.35
2309,448,2025-02-17,cancelled,58789 Lauren Pass,East Tonyaburgh,OR,86556,2337.05
2310,448,2025-09-26,pending,7693 William Plain Apt. 707,Port Heathertown,MT,17199,1445.52
2311,448,2025-01-25,delivered,4344 Anna Overpass,Patriciamouth,AL,84146,3943.62
2312,448,2025-06-13,processing,671 Jacqueline Throughway Apt. 498,Mariafurt,IA,34068,2907.21
2313,448,2025-01-30,delivered,0941 Mahoney Roads Suite 724,New Catherineburgh,OH,87628,4118.02
2314,448,2025-05-23,shipped,32156 Cole Circles,New Stevenmouth,DE,01452,4840.51
2315,448,2025-02-24,pending,999 Jennifer Cape Suite 189,East Geraldbury,CT,73279,1604.82
2316,449,2025-06-27,delivered,50346 Miranda Roads Apt. 734,South Rachelview,PW,12034,2403.3
2317,449,2025-03-01,processing,5451 Susan Wall Apt. 559,South Lauraport,WA,81726,1551.14
2318,449,2024-12-16,shipped,663 Hannah Light Apt. 386,Williammouth,AK,07645,2515.84
2319,449,2025-05-05,processing,3525 Caleb Port Apt. 653,Greentown,AS,51990,863.56
2320,449,2025-07-23,shipped,677 Lynn Fords Suite 145,West Stacy,KY,72270,4788.21
2321,449,2025-11-11,processing,9153 Lowery Ports Apt. 435,Port Abigailton,FM,50127,3759.32
2322,450,2025-11-12,delivered,294 Cox Tunnel,East Samantha,CO,06945,3166.57
2323,450,2024-11-26,pending,912 Cannon Tunnel Suite 384,Dawsonside,CT,75980,858.24
2324,450,2025-09-20,delivered,050 Victoria Walks,East Ashley,WA,20345,3740.87
2325,450,2025-07-26,cancelled,2593 Monica Meadow,Tracyville,DE,91514,2963.92
2326,450,2025-10-14,delivered,491 William Summit,North Nicole,NE,23201,2605.49
2327,450,2025-10-17,cancelled,183 Joseph Crescent,Snyderland,NM,59502,688.08
2328,451,2025-04-17,cancelled,960 Oliver Corner,South Donaldberg,IA,30437,4008.02
2329,451,2025-08-13,cancelled,133 Clark Landing Apt. 562,Ballport,MI,91996,2438.51
2330,451,2025-09-30,delivered,0941 Leon Shores,Davischester,OH,22231,1058.23
2331,451,2025-06-07,cancelled,82446 Lisa Court,Leeberg,PA,64491,4487.65
2332,451,2024-11-14,pending,647 Donald Stravenue,East Rebecca,DC,33557,333.17
2333,451,2025-01-13,shipped,78368 Eric Glen Apt. 452,Pughside,KY,62998,519.34
2334,452,2025-03-27,cancelled,4741 Coleman Forest,Josephtown,MI,60563,1573.02
2335,452,2025-06-28,pending,065 Katelyn Forge Apt. 932,Kentview,TN,70965,277.88
